PC1,PC2,image_path,prediction,ground_truth
10.544782,2.471117,/kaggle/input/oneshot/test_OS/fake/fake_209.jpg,[uncertain],fake
-7.5790124,-6.9105673,/kaggle/input/oneshot/test_OS/fake/fake_283.jpg,[uncertain],fake
18.03803,-2.131394,/kaggle/input/oneshot/test_OS/fake/fake_264.jpg,[uncertain],fake
-4.221083,0.13445076,/kaggle/input/oneshot/test_OS/fake/fake_278.jpg,[real face],fake
-10.298368,0.87766826,/kaggle/input/oneshot/test_OS/fake/fake_179.jpg,[uncertain],fake
8.220275,3.6724608,/kaggle/input/oneshot/test_OS/fake/fake_239.jpg,[uncertain],fake
-8.863415,0.7023107,/kaggle/input/oneshot/test_OS/fake/fake_243.jpg,[uncertain],fake
10.3164,3.956481,/kaggle/input/oneshot/test_OS/fake/fake_236.jpg,[generated],fake
-4.342754,12.298096,/kaggle/input/oneshot/test_OS/fake/fake_294.jpg,[uncertain],fake
-1.3401445,9.254502,/kaggle/input/oneshot/test_OS/fake/fake_174.jpg,[uncertain],fake
-0.9303113,5.182309,/kaggle/input/oneshot/test_OS/fake/fake_279.jpg,[generated],fake
-5.565383,1.2321774,/kaggle/input/oneshot/test_OS/fake/fake_185.jpg,[generated],fake
-2.3078263,0.7910686,/kaggle/input/oneshot/test_OS/fake/fake_268.jpg,[uncertain],fake
2.4381554,-2.658779,/kaggle/input/oneshot/test_OS/fake/fake_165.jpg,[generated],fake
-8.047709,3.434718,/kaggle/input/oneshot/test_OS/fake/fake_227.jpg,[uncertain],fake
